fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,total_sulfur_dioxide,density,ph,sulphates,alcohol,quality,color
6.8,0.2,0.38,4.7,0.04,103.0,0.9940000000000001,3.37,0.58,10.7,6,1
13.3,0.43,0.58,1.9,0.07,40.0,1.0004,3.06,0.49,9.0,5,0
9.1,0.27,0.45,10.6,0.035,124.0,0.997,3.2,0.46,10.4,9,1
6.1,0.125,0.25,3.3,0.04,69.0,0.9934,3.54,0.59,10.1,6,1
6.3,0.26,0.25,5.2,0.046,133.0,0.9920200000000001,2.97,0.68,11.0,6,1
5.2,0.16,0.34,0.8,0.028999999999999998,77.0,0.99155,3.25,0.51,10.1,6,1
7.2,0.33,0.33,1.7,0.061,13.0,0.996,3.23,1.1,10.0,8,0
6.2,0.27,0.32,8.8,0.047,224.0,0.9961,3.17,0.47,8.9,5,1
5.6,0.32,0.33,7.4,0.037000000000000005,95.0,0.9926799999999999,3.25,0.49,11.1,6,1
6.1,0.22,0.38,2.8,0.14400000000000002,65.0,0.9908,2.95,0.64,11.4,6,1
7.0,0.12,0.29,10.3,0.039,98.0,0.99564,3.19,0.38,9.8,8,1
6.6,0.41,0.27,10.7,0.11,103.0,0.99672,3.08,0.41,9.0,6,1
7.0,0.23,0.42,5.1,0.042,144.0,0.99518,3.5,0.59,10.2,6,1
6.7,0.3,0.5,12.1,0.045,127.0,0.9974,3.04,0.53,8.9,6,1
6.1,0.2,0.25,1.2,0.038,128.0,0.9921,3.24,0.44,10.1,5,1
7.5,0.21,0.68,10.9,0.045,133.0,0.9978,3.0,0.36,8.7,5,1
7.9,0.16,0.74,17.85,0.037000000000000005,187.0,0.9998,2.99,0.41,9.3,5,1
7.8,0.48,0.68,1.7,0.415,32.0,0.99656,3.09,1.06,9.1,6,0
8.7,0.49,0.57,17.8,0.052000000000000005,243.0,1.0007,2.98,0.82,9.0,5,1
8.6,0.26,0.41,2.2,0.049,111.0,0.9941,2.96,0.44,10.0,5,1
8.3,0.2,0.74,4.45,0.044000000000000004,130.0,0.9924,3.25,0.42,12.2,6,1
7.1,0.68,0.07,1.9,0.075,51.0,0.99685,3.38,0.52,9.5,5,0
6.8,0.36,0.32,1.6,0.039,124.0,0.9948,3.3,0.67,9.6,5,1
5.4,0.3,0.3,1.2,0.028999999999999998,93.0,0.9874200000000001,3.31,0.4,13.6,7,1
5.1,0.3,0.3,2.3,0.048,150.0,0.98944,3.29,0.46,12.2,6,1
7.1,0.37,0.3,6.2,0.04,139.0,0.99021,3.17,0.27,13.6,6,1
7.1,0.59,0.02,2.3,0.08199999999999999,94.0,0.99744,3.55,0.53,9.7,6,0
7.2,0.49,0.18,2.7,0.069,34.0,0.9967,3.29,0.48,9.2,6,0
7.3,0.32,0.35,1.4,0.05,163.0,0.99244,3.24,0.42,10.7,5,1
6.9,0.36,0.35,8.6,0.038,125.0,0.9916,3.0,0.32,12.4,8,1
7.4,0.2,0.29,1.7,0.047,100.0,0.9924299999999999,3.28,0.45,10.6,6,1
6.1,0.17,0.28,4.5,0.033,150.0,0.9933,3.43,0.49,10.9,6,1
11.9,0.57,0.5,2.6,0.08199999999999999,32.0,1.0006,3.12,0.78,10.7,6,0
7.5,0.305,0.4,18.9,0.059000000000000004,170.0,1.0,2.99,0.46,9.0,5,1
6.8,0.24,0.33,3.2,0.049,161.0,0.99324,3.1,0.69,10.2,6,1
10.2,0.33,0.46,1.9,0.081,9.0,0.9962799999999999,3.1,0.48,10.4,6,0
9.4,0.17,0.55,1.6,0.049,94.0,0.9949,3.02,0.61,10.3,6,1
6.2,0.38,0.42,2.5,0.038,117.0,0.9913200000000001,3.36,0.59,11.6,7,1
8.3,0.615,0.22,2.6,0.087,19.0,0.9982,3.26,0.61,9.3,5,0
7.4,0.3,0.22,1.4,0.046,135.0,0.9928,3.08,0.77,10.4,7,1
6.0,0.25,0.4,5.7,0.052000000000000005,152.0,0.99398,3.16,0.88,10.5,6,1
6.6,0.37,0.24,2.0,0.064,120.0,0.9946,3.32,0.54,9.4,5,1
8.2,0.37,0.27,1.7,0.027999999999999997,59.0,0.9923,2.97,0.48,10.4,5,1
8.2,0.34,0.49,8.0,0.046,223.0,0.996,3.08,0.52,10.7,6,1
6.7,0.26,0.29,7.1,0.036000000000000004,100.0,0.99534,3.08,0.36,9.3,6,1
7.1,0.21,0.3,1.4,0.037000000000000005,143.0,0.9932,3.13,0.33,9.9,6,1
6.4,0.5,0.2,2.4,0.059000000000000004,112.0,0.9931399999999999,3.18,0.4,9.2,6,1
6.6,0.18,0.26,17.3,0.051,149.0,0.9984,3.0,0.43,9.4,6,1
8.9,0.635,0.37,1.7,0.263,62.0,0.9971,3.0,1.09,9.3,5,0
7.2,0.58,0.27,5.8,0.032,118.0,0.9908799999999999,3.17,0.53,13.0,7,1
7.6,0.42,0.08,2.7,0.084,48.0,0.9968,3.21,0.59,10.0,5,0
5.3,0.47,0.11,2.2,0.048,89.0,0.99182,3.54,0.88,13.566666666666698,7,0
6.9,0.23,0.34,2.7,0.032,121.0,0.9902,3.14,0.38,12.4,7,1
9.0,0.2,0.33,3.5,0.049,40.0,0.9944,3.14,0.36,9.8,6,1
7.7,0.28,0.29,6.9,0.040999999999999995,163.0,0.9952,3.44,0.6,10.5,6,1
6.4,0.35,0.21,2.1,0.051,171.0,0.9932,3.16,0.5,9.5,5,1
7.2,0.19,0.31,1.6,0.062,173.0,0.9917,3.35,0.44,11.7,6,1
7.5,0.59,0.22,1.8,0.08199999999999999,60.0,0.9949899999999999,3.1,0.42,9.2,5,0
9.5,0.37,0.52,2.0,0.08199999999999999,26.0,0.998,3.18,0.51,9.5,5,0
6.6,0.22,0.53,15.1,0.052000000000000005,136.0,0.9986,2.94,0.35,9.4,5,1
7.3,0.25,0.36,13.1,0.05,200.0,0.9986,3.04,0.46,8.9,7,1
7.5,0.23,0.36,7.0,0.036000000000000004,161.0,0.9938,3.04,0.32,11.0,5,1
9.0,0.55,0.3,8.1,0.026000000000000002,71.0,0.993,2.94,0.36,11.8,5,1
7.0,0.22,0.33,2.1,0.052000000000000005,76.0,0.993,3.2,0.41,10.6,6,1
5.3,0.47,0.11,2.2,0.048,89.0,0.99182,3.54,0.88,13.6,7,0
7.5,0.26,0.25,1.7,0.038,129.0,0.9931200000000001,3.45,0.56,10.4,6,1
8.5,0.37,0.32,1.8,0.066,51.0,0.99456,3.38,0.72,11.8,6,0
6.3,0.28,0.3,3.1,0.039,115.0,0.9942,3.05,0.43,8.6,5,1
5.8,0.6,0.0,1.3,0.044000000000000004,197.0,0.9920200000000001,3.56,0.43,10.9,5,1
7.2,0.25,0.19,8.0,0.044000000000000004,172.0,0.9964,3.16,0.44,9.2,5,1
7.6,0.2,0.68,12.9,0.042,160.0,0.99841,3.05,0.41,8.7,5,1
5.6,0.3,0.1,6.4,0.043,142.0,0.99382,3.14,0.48,9.8,5,1
7.6,0.33,0.35,6.3,0.036000000000000004,126.0,0.9924,3.16,0.39,12.0,7,1
7.0,0.2,0.37,2.0,0.03,136.0,0.9932,3.28,0.61,10.2,6,1
7.6,0.31,0.49,3.95,0.044000000000000004,131.0,0.9912,3.08,0.67,12.8,7,1
7.4,0.27,0.26,11.8,0.053,173.0,0.9969899999999999,3.11,0.6,9.8,5,1
7.1,0.59,0.02,2.3,0.08199999999999999,94.0,0.99744,3.55,0.53,9.7,6,0
5.2,0.5,0.18,2.0,0.036000000000000004,129.0,0.98949,3.36,0.77,13.4,7,1
6.7,0.42,0.39,12.1,0.04,248.0,0.9979399999999999,3.31,0.58,9.7,5,1
8.4,0.62,0.12,1.8,0.07200000000000001,46.0,0.9950399999999999,3.38,0.89,11.8,6,0
11.8,0.38,0.55,2.1,0.071,19.0,0.9986,3.11,0.62,10.8,6,0
7.0,0.24,0.36,4.9,0.083,133.0,0.9942,3.33,0.37,10.8,6,1
8.0,0.77,0.32,2.1,0.079,74.0,0.99656,3.27,0.5,9.8,6,0
6.9,0.44,0.42,8.5,0.048,147.0,0.9974,3.32,0.46,9.5,6,1
7.1,0.43,0.61,11.8,0.045,155.0,0.9974,3.11,0.45,8.7,5,1
7.5,0.18,0.31,6.5,0.028999999999999998,160.0,0.9927600000000001,3.03,0.38,10.9,6,1
7.2,0.08,0.49,1.3,0.05,148.0,0.9945,3.46,0.44,10.2,6,1
8.0,0.25,0.43,1.7,0.067,50.0,0.9946,3.38,0.6,11.9,6,0
7.0,0.57,0.1,8.3,0.094,188.0,0.9972,3.4,0.47,9.2,4,1
7.2,0.25,0.37,2.5,0.063,41.0,0.99439,3.52,0.8,12.4,7,0
7.4,0.23,0.38,8.6,0.052000000000000005,150.0,0.99534,3.06,0.46,10.3,5,1
11.5,0.18,0.51,4.0,0.10400000000000001,23.0,0.9996,3.28,0.97,10.1,6,0
8.9,0.38,0.4,2.2,0.068,28.0,0.9948600000000001,3.27,0.75,12.6,7,0
8.8,0.34,0.33,9.7,0.036000000000000004,172.0,0.9966,3.08,0.4,10.2,5,1
6.1,0.46,0.32,6.2,0.053,94.0,0.9953700000000001,3.35,0.47,10.1,5,1
6.3,0.3,0.34,1.6,0.049,132.0,0.9940000000000001,3.3,0.49,9.5,6,1
6.4,0.17,0.34,1.5,0.09300000000000001,136.0,0.9938,3.25,0.49,9.6,6,1
6.3,0.37,0.28,6.3,0.034,152.0,0.9921,3.29,0.46,11.6,7,1
5.0,0.24,0.34,1.1,0.034,158.0,0.98774,3.32,0.32,13.1,7,1
7.4,0.38,0.34,8.3,0.052000000000000005,168.0,0.9962700000000001,3.11,0.52,9.2,5,1
6.0,0.2,0.25,2.0,0.040999999999999995,95.0,0.9907799999999999,3.27,0.56,11.1,6,1
9.8,0.42,0.48,9.85,0.034,110.0,0.9958,2.87,0.29,10.0,5,1
6.8,0.21,0.31,2.9,0.046,121.0,0.9913,3.07,0.65,10.9,7,1
9.2,0.27,0.34,10.5,0.043,228.0,0.9974,3.04,0.41,10.4,6,1
9.0,0.45,0.49,2.6,0.084,75.0,0.9987,3.35,0.57,9.7,5,0
6.5,0.36,0.31,13.55,0.053,113.0,0.99544,3.2,0.56,11.0,6,1
9.2,0.41,0.5,2.5,0.055,25.0,0.9952,3.34,0.79,13.3,7,0
7.7,0.25,0.3,7.8,0.038,196.0,0.99555,3.1,0.5,10.1,5,1
5.8,0.21,0.32,1.6,0.045,95.0,0.98946,3.23,0.94,12.4,8,1
6.1,0.24,0.25,1.6,0.044000000000000004,115.0,0.9921,3.39,0.59,10.9,6,1
6.7,0.34,0.43,1.6,0.040999999999999995,114.0,0.9901399999999999,3.23,0.44,12.6,6,1
7.1,0.145,0.33,4.6,0.05,131.0,0.9942,3.28,0.4,9.6,6,1
7.3,0.21,0.29,1.6,0.034,118.0,0.9917,3.3,0.5,11.0,8,1
6.0,0.17,0.21,6.0,0.05,134.0,0.9939,3.08,0.54,9.8,6,1
5.4,0.29,0.38,1.2,0.028999999999999998,132.0,0.98895,3.28,0.36,12.4,6,1
7.1,0.69,0.08,2.1,0.063,52.0,0.99608,3.42,0.6,10.2,6,0
8.2,0.37,0.36,1.0,0.034,93.0,0.9906,3.04,0.32,11.7,8,1
7.3,0.2,0.39,2.3,0.048,87.0,0.99044,2.94,0.35,12.0,6,1
7.8,0.27,0.58,11.2,0.036000000000000004,161.0,0.9977,3.06,0.41,8.9,6,1
6.5,0.26,0.34,16.3,0.051,197.0,1.0004,3.49,0.42,9.8,5,1
7.3,0.21,0.21,1.6,0.046,133.0,0.99466,3.38,0.46,10.0,6,1
6.0,0.26,0.32,3.5,0.027999999999999997,113.0,0.9912,3.4,0.71,12.3,7,1
15.0,0.21,0.44,2.2,0.075,24.0,1.00005,3.07,0.84,9.2,7,0
6.8,0.31,0.25,10.5,0.043,165.0,0.9972,3.36,0.55,10.55,6,1
5.0,0.29,0.54,5.7,0.035,155.0,0.9897600000000001,3.27,0.34,12.9,8,1
8.0,0.59,0.16,1.8,0.065,16.0,0.9962,3.42,0.92,10.5,7,0
6.1,0.28,0.24,19.95,0.07400000000000001,174.0,0.9992200000000001,3.19,0.44,9.3,6,1
7.0,0.24,0.51,11.0,0.028999999999999998,227.0,0.9965,3.03,0.61,9.5,5,1
6.2,0.19,0.29,4.3,0.045,126.0,0.9965799999999999,3.18,0.42,9.3,6,1
6.7,0.27,0.33,3.6,0.034,45.0,0.99144,3.08,0.4,10.5,6,1
7.0,0.35,0.3,6.5,0.027999999999999997,87.0,0.9936,3.4,0.42,11.4,7,1
5.2,0.285,0.29,5.15,0.035,138.0,0.9895,3.19,0.34,12.4,8,1
6.9,0.32,0.15,8.1,0.046,180.0,0.9958,3.13,0.45,8.9,5,1
6.2,0.26,0.32,15.3,0.031,185.0,0.99835,3.31,0.61,9.4,5,1
5.9,0.28,0.14,8.6,0.032,142.0,0.9954200000000001,3.28,0.44,9.5,6,1
7.4,0.24,0.22,10.7,0.042,81.0,0.9954,2.86,0.36,9.7,6,1
7.4,0.22,0.33,2.0,0.045,101.0,0.9931,3.42,0.55,11.4,5,1
6.7,0.54,0.27,7.1,0.049,178.0,0.9950200000000001,3.16,0.38,9.4,4,1
6.0,0.18,0.31,1.4,0.036000000000000004,75.0,0.99085,3.34,0.58,11.1,8,1
7.7,0.34,0.28,11.0,0.04,117.0,0.99815,3.27,0.29,9.2,6,1
12.3,0.39,0.63,2.3,0.091,18.0,1.0004,3.16,0.49,9.5,5,0
6.8,0.28,0.44,9.3,0.031,137.0,0.9946,3.16,0.36,10.4,6,1
6.8,0.21,0.31,2.9,0.046,121.0,0.9913,3.07,0.65,10.9,7,1
7.5,0.32,0.37,1.2,0.048,184.0,0.9938,3.09,0.43,9.3,5,1
7.8,0.19,0.32,7.4,0.015,124.0,0.9927799999999999,2.99,0.39,11.0,6,1
7.9,0.26,0.33,10.3,0.039,212.0,0.9969,2.93,0.49,9.5,6,1
6.4,0.39,0.21,1.2,0.040999999999999995,136.0,0.99225,3.15,0.46,10.2,5,1
6.9,0.15,0.28,4.4,0.028999999999999998,107.0,0.9934700000000001,3.24,0.46,10.4,8,1
7.1,0.29,0.28,9.3,0.048,141.0,0.9949,3.13,0.49,10.3,6,1
9.1,0.76,0.68,1.7,0.414,64.0,0.9965200000000001,2.9,1.33,9.1,6,0
6.0,0.23,0.15,9.7,0.048,207.0,0.99571,3.05,0.3,9.1,5,1
7.4,0.24,0.42,14.0,0.066,198.0,0.9979,2.89,0.42,8.9,6,1
6.5,0.27,0.19,6.6,0.045,175.0,0.99364,3.16,0.34,10.1,6,1
7.8,0.3,0.37,1.3,0.051,96.0,0.9941,3.32,0.62,10.0,5,1
7.6,0.41,0.33,2.5,0.078,23.0,0.9957,3.3,0.58,11.2,5,0
7.4,0.16,0.3,13.7,0.055999999999999994,168.0,0.99825,2.9,0.44,8.7,7,1
9.7,0.42,0.46,2.1,0.07400000000000001,16.0,0.99649,3.27,0.74,12.3,6,0
6.9,0.3,0.3,1.3,0.053,186.0,0.99361,3.29,0.54,9.9,4,1
6.6,0.725,0.2,7.8,0.073,79.0,0.9977,3.29,0.54,9.2,5,0
6.6,0.23,0.3,14.9,0.051,118.0,0.99835,3.04,0.54,9.0,6,1
11.8,0.23,0.38,11.1,0.034,123.0,0.9997,2.93,0.55,9.7,3,1
6.2,0.34,0.3,11.1,0.047,237.0,0.9981,3.18,0.49,8.7,5,1
7.0,0.53,0.02,1.0,0.036000000000000004,107.0,0.993,3.2,0.32,9.0,5,1
6.0,0.22,0.23,5.0,0.045,122.0,0.99261,2.94,0.63,10.0,6,1
10.2,0.44,0.58,4.1,0.092,24.0,0.99745,3.29,0.99,12.0,7,0
6.6,0.28,0.3,7.8,0.049,202.0,0.9958,3.24,0.39,9.5,5,1
7.4,0.635,0.1,2.4,0.08,33.0,0.99736,3.58,0.69,10.8,7,0
7.4,0.16,0.3,13.7,0.055999999999999994,168.0,0.99825,2.9,0.44,8.7,7,1
5.3,0.23,0.56,0.9,0.040999999999999995,141.0,0.99119,3.16,0.62,9.7,5,1
6.9,0.35,0.39,2.4,0.048,157.0,0.9913299999999999,3.2,0.54,11.1,7,1
6.2,0.3,0.49,11.2,0.057999999999999996,215.0,0.99656,3.19,0.6,9.4,6,1
6.5,0.26,0.28,12.5,0.046,225.0,0.99685,3.18,0.41,10.0,6,1
6.1,0.28,0.35,12.8,0.048,229.0,0.9975,3.08,0.4,8.9,5,1
6.6,0.21,0.29,5.35,0.028999999999999998,106.0,0.9911200000000001,2.93,0.43,11.5,7,1
8.1,0.28,0.46,15.4,0.059000000000000004,177.0,1.0004,3.27,0.58,9.0,4,1
7.5,0.24,0.31,13.1,0.05,180.0,0.99884,3.05,0.53,9.1,6,1
6.6,0.27,0.52,8.1,0.044000000000000004,202.0,0.9954799999999999,3.18,0.48,9.5,5,1
8.8,0.55,0.04,2.2,0.11900000000000001,56.0,0.9962,3.21,0.6,10.9,6,0
7.2,0.725,0.05,4.65,0.086,11.0,0.9962,3.41,0.39,10.9,5,0
6.4,0.15,0.44,1.2,0.043,150.0,0.9907,3.14,0.73,11.2,7,1
6.1,0.32,0.28,6.6,0.021,132.0,0.9918799999999999,3.15,0.36,11.45,7,1
7.8,0.54,0.26,2.0,0.08800000000000001,48.0,0.9981,3.41,0.74,9.2,6,0
8.5,0.25,0.27,4.7,0.031,92.0,0.9922,3.01,0.33,12.0,6,1
6.3,0.21,0.28,1.5,0.051,142.0,0.9928,3.23,0.42,10.1,6,1
6.5,0.26,0.32,16.5,0.045,166.0,1.0,3.38,0.46,9.5,6,1
9.0,0.48,0.32,2.8,0.084,122.0,0.9984,3.32,0.62,9.4,5,0
5.8,0.555,0.26,4.5,0.053,126.0,0.9943,3.24,0.46,9.1,5,1
6.5,0.28,0.25,4.8,0.028999999999999998,128.0,0.99074,3.17,0.44,12.2,7,1
6.4,0.21,0.44,7.4,0.045,182.0,0.9957,3.24,0.46,9.1,5,1
9.1,0.775,0.22,2.2,0.079,48.0,0.9976,3.18,0.51,9.6,5,0
6.6,0.22,0.28,4.9,0.042,180.0,0.9952,3.3,0.75,9.5,6,1
6.4,0.125,0.29,5.85,0.042,99.0,0.992,3.23,0.32,12.0,7,1
6.6,0.32,0.47,15.6,0.063,173.0,0.99872,3.18,0.56,9.0,5,1
7.0,0.21,0.28,8.6,0.045,221.0,0.9954,3.25,0.54,10.4,6,1
7.3,0.3,0.74,13.5,0.039,165.0,0.9982,3.02,0.4,8.7,5,1
7.2,0.24,0.36,2.0,0.028999999999999998,63.0,0.9907600000000001,3.13,0.63,12.5,6,1
7.8,0.91,0.07,1.9,0.057999999999999996,47.0,0.99525,3.51,0.43,10.7,6,0
6.3,0.22,0.33,1.7,0.040999999999999995,164.0,0.9928,3.32,0.56,10.4,6,1
5.9,0.29,0.16,7.9,0.044000000000000004,197.0,0.9951200000000001,3.21,0.36,9.4,5,1
7.8,0.27,0.33,2.4,0.053,175.0,0.992,3.2,0.55,11.0,6,1
6.7,0.19,0.39,1.0,0.032,71.0,0.9891200000000001,3.31,0.38,13.0,7,1
7.0,0.6,0.12,2.2,0.083,28.0,0.9966,3.52,0.62,10.2,7,0
7.2,0.21,0.35,14.5,0.048,178.0,0.9982,3.05,0.47,8.9,6,1
6.9,0.44,0.42,8.5,0.048,147.0,0.9974,3.32,0.46,9.5,6,1
8.3,0.76,0.29,4.2,0.075,16.0,0.9965,3.45,0.68,11.5,6,0
6.0,0.21,0.3,8.7,0.036000000000000004,127.0,0.9936799999999999,3.18,0.39,10.6,5,1
7.7,0.28,0.39,8.9,0.036000000000000004,117.0,0.9935,3.06,0.38,12.0,7,1
6.9,0.2,0.41,1.1,0.06,104.0,0.9931700000000001,2.99,0.39,9.2,5,1
7.3,0.22,0.37,14.3,0.063,191.0,0.9978,2.89,0.38,9.0,6,1
6.8,0.39,0.34,7.4,0.02,133.0,0.9921200000000001,3.18,0.44,12.0,7,1
7.2,0.26,0.4,6.3,0.047,172.0,0.9957299999999999,3.18,0.53,9.5,6,1
6.8,0.22,0.3,10.6,0.07,194.0,0.99654,2.89,0.42,9.0,6,1
8.6,0.49,0.28,1.9,0.11,136.0,0.9972,2.93,1.95,9.9,6,0
7.0,0.56,0.17,1.7,0.065,24.0,0.9951399999999999,3.44,0.68,10.55,7,0
9.4,0.27,0.53,2.4,0.07400000000000001,18.0,0.9962,3.2,1.13,12.0,7,0
7.4,0.21,0.27,7.3,0.031,144.0,0.9932,3.15,0.38,11.8,7,1
5.4,0.59,0.07,7.0,0.045,147.0,0.9944,3.34,0.57,9.7,6,1
7.2,0.18,0.41,1.2,0.048,97.0,0.9919,3.14,0.45,10.4,5,1
7.3,0.4,0.28,6.5,0.037000000000000005,97.0,0.9914799999999999,3.16,0.58,12.6,7,1
6.6,0.19,0.43,10.9,0.045,154.0,0.9975200000000001,3.52,0.77,10.4,6,1
6.3,0.48,0.48,1.8,0.035,96.0,0.99121,3.49,0.74,12.2,6,1
6.4,0.3,0.3,2.25,0.038,210.0,0.9937,3.2,0.62,9.9,6,1
6.5,0.29,0.25,2.5,0.142,111.0,0.9927,3.0,0.44,9.9,4,1
7.8,0.3,0.74,1.8,0.033,156.0,0.991,3.29,0.52,12.8,6,1
7.5,0.305,0.38,1.4,0.047,95.0,0.9915799999999999,3.22,0.52,11.5,7,1
6.7,0.75,0.01,2.4,0.078,32.0,0.9955,3.55,0.61,12.8,6,0
7.4,0.32,0.22,11.7,0.035,150.0,0.9957799999999999,3.1,0.45,10.4,5,1
6.8,0.3,0.33,12.8,0.040999999999999995,168.0,0.99659,3.1,0.56,9.8,5,1
7.4,0.2,0.35,6.1,0.025,40.0,0.99244,2.79,0.52,10.9,5,1
5.9,0.33,0.32,8.1,0.038,34.0,0.9911,3.22,0.36,12.7,7,1
7.3,0.36,0.62,7.1,0.033,185.0,0.99472,3.14,0.62,10.6,6,1
9.1,0.22,0.24,2.1,0.078,28.0,0.9990000000000001,3.41,0.87,10.3,6,0
8.9,0.32,0.31,2.0,0.08800000000000001,19.0,0.9957,3.17,0.55,10.4,6,0
9.0,0.62,0.04,1.9,0.146,90.0,0.9984,3.16,0.7,9.4,5,0
7.0,0.28,0.32,1.7,0.038,128.0,0.99375,3.2,0.62,10.2,6,1
6.5,0.13,0.37,1.0,0.036000000000000004,114.0,0.9911,3.41,0.51,11.5,8,1
7.8,0.3,0.36,4.6,0.024,198.0,0.9922200000000001,3.06,0.66,11.9,6,1
6.0,0.32,0.3,1.9,0.033,142.0,0.9891200000000001,3.29,0.42,12.8,7,1
7.7,0.26,0.31,1.3,0.043,155.0,0.9937,3.42,0.5,10.1,6,1
7.2,0.47,0.65,8.3,0.083,182.0,0.9964,3.0,0.35,9.2,5,1
5.5,0.24,0.45,1.7,0.046,113.0,0.99224,3.22,0.48,10.0,5,1
7.8,0.28,0.34,1.6,0.027999999999999997,118.0,0.9901,3.0,0.38,12.1,7,1
7.3,0.365,0.49,2.5,0.08800000000000001,106.0,0.9966,3.36,0.78,11.0,5,0
7.1,0.26,0.34,14.4,0.067,189.0,0.9986,3.07,0.53,9.1,7,1
6.1,0.58,0.23,2.5,0.044000000000000004,70.0,0.9935200000000001,3.46,0.65,12.5,6,0
5.7,0.25,0.27,11.5,0.04,120.0,0.99411,3.33,0.31,10.8,6,1
7.3,0.51,0.18,2.1,0.07,28.0,0.9976799999999999,3.52,0.73,9.5,6,0
6.7,0.42,0.39,12.1,0.04,248.0,0.9979399999999999,3.31,0.58,9.7,5,1
6.1,0.22,0.23,3.1,0.052000000000000005,104.0,0.9948,3.14,0.42,8.7,5,1
7.0,0.21,0.34,8.0,0.057,101.0,0.9954,2.99,0.59,9.4,5,1
6.4,0.18,0.74,11.9,0.046,168.0,0.9978,3.58,0.68,10.1,5,1
6.7,0.34,0.4,2.1,0.033,111.0,0.98924,2.97,0.48,12.2,7,1
6.8,0.59,0.06,6.0,0.06,18.0,0.9962,3.41,0.59,10.8,7,0
7.1,0.26,0.31,2.2,0.044000000000000004,128.0,0.9937,3.34,0.64,10.9,8,1
5.1,0.39,0.21,1.7,0.027000000000000003,72.0,0.9894,3.5,0.45,12.5,6,1
6.7,0.23,0.42,11.2,0.047,171.0,0.9975799999999999,3.54,0.74,10.4,5,1
7.0,0.22,0.28,10.6,0.039,117.0,0.99355,3.05,0.55,11.5,7,1
6.9,0.18,0.36,1.3,0.036000000000000004,117.0,0.9934,3.27,0.95,9.5,7,1
6.1,0.59,0.01,2.1,0.055999999999999994,13.0,0.99472,3.52,0.56,11.4,5,0
6.6,0.55,0.01,2.7,0.034,122.0,0.9906,3.15,0.3,11.9,5,1
7.6,0.52,0.49,14.0,0.034,156.0,0.9958,3.14,0.38,11.8,7,1
6.2,0.35,0.29,3.9,0.040999999999999995,79.0,0.99005,3.1,0.59,12.066666666666698,6,1
8.3,0.19,0.49,1.2,0.051,137.0,0.9918,3.06,0.46,11.0,6,1
6.2,0.355,0.35,2.0,0.046,95.0,0.9882200000000001,3.06,0.46,13.6,6,1
8.2,0.38,0.49,13.6,0.042,166.0,0.99855,3.1,0.54,9.4,5,1
7.1,0.42,0.2,2.8,0.038,109.0,0.9896799999999999,3.23,0.47,13.4,6,1
8.3,0.28,0.27,17.5,0.045,253.0,1.00014,3.02,0.56,9.1,6,1
7.6,0.27,0.29,2.5,0.059000000000000004,115.0,0.9932799999999999,3.09,0.37,9.8,5,1
6.9,0.27,0.4,14.0,0.05,227.0,0.9979,3.18,0.58,9.6,6,1
6.6,0.19,0.35,1.5,0.037000000000000005,107.0,0.99006,3.18,0.68,12.0,7,1
7.6,0.38,0.28,4.2,0.028999999999999998,112.0,0.9906,3.0,0.41,12.6,6,1
6.9,0.14,0.38,1.0,0.040999999999999995,81.0,0.9904299999999999,3.03,0.54,11.4,6,1
7.5,0.29,0.36,15.7,0.05,124.0,0.9968,3.06,0.54,10.4,5,1
6.8,0.67,0.15,1.8,0.11800000000000001,20.0,0.9954,3.42,0.67,11.3,6,0
7.5,0.29,0.26,14.95,0.067,178.0,0.9983799999999999,3.04,0.49,9.2,4,1
6.3,0.31,0.3,10.0,0.046,212.0,0.9962,3.74,0.55,11.9,6,1
6.7,0.64,0.23,2.1,0.08,119.0,0.9953799999999999,3.36,0.7,10.9,5,0
10.4,0.26,0.48,1.9,0.066,10.0,0.99724,3.33,0.87,10.9,6,0
7.6,0.19,0.37,13.1,0.033,151.0,0.99726,3.18,0.79,10.4,6,1
6.4,0.43,0.32,1.4,0.048,67.0,0.992,3.08,0.41,11.4,5,1
9.5,0.37,0.52,2.0,0.08800000000000001,51.0,0.99613,3.29,0.58,11.1,6,0
7.1,0.37,0.67,10.5,0.045,155.0,0.9975,3.16,0.44,8.7,5,1
6.8,0.21,0.27,18.15,0.042,146.0,1.0001,3.3,0.36,8.7,5,1
8.5,0.4,0.4,6.3,0.05,10.0,0.99566,3.28,0.56,12.0,4,0
6.6,0.25,0.33,8.5,0.042,141.0,0.99546,3.28,0.6,10.4,5,1
6.0,0.27,0.31,5.0,0.043,170.0,0.9924,3.28,0.52,11.0,6,1
5.1,0.26,0.34,6.4,0.034,99.0,0.99449,3.23,0.41,9.2,6,1
6.4,0.29,0.21,9.65,0.040999999999999995,119.0,0.99334,2.99,0.34,10.933333333333302,6,1
8.7,0.31,0.21,5.6,0.039,67.0,0.9932799999999999,2.96,0.52,11.0,4,1
7.2,0.21,0.31,10.5,0.035,122.0,0.9947799999999999,3.12,0.4,10.6,6,1
6.3,0.32,0.32,1.5,0.03,101.0,0.9892299999999999,3.21,0.42,13.0,5,1
5.8,0.3,0.38,4.9,0.039,86.0,0.9896299999999999,3.23,0.58,13.1,7,1
7.1,0.63,0.06,2.0,0.083,29.0,0.99855,3.67,0.73,9.6,5,0
6.1,0.68,0.52,1.4,0.037000000000000005,123.0,0.9902200000000001,3.24,0.45,12.0,6,1
